525,9250967.235,785620.515,580.847,2024_07_12_-_SDP_19_-_AÇUDE_1_ST
526,9250965.169,785626.908,580.233,TN
527,9250962.553,785633.347,579.167,TN
528,9250960.921,785639.863,578.425,TN
529,9250953.952,785632.648,577.870,TN
530,9250955.988,785626.214,578.455,TN
531,9250958.247,785619.689,579.775,TN
532,9250960.181,785613.352,580.602,TN
533,9250953.065,785605.845,580.638,TN
534,9250951.097,785612.637,579.559,TN
535,9250949.131,785619.141,578.448,TN
536,9250946.743,785625.658,577.546,TN
537,9250939.920,785618.297,577.304,TN
538,9250942.012,785611.928,578.263,TN
539,9250944.228,785605.405,579.362,TN
540,9250946.623,785598.707,580.621,TN
541,9250939.126,785591.930,580.182,TN
542,9250937.268,785598.091,579.264,TN
543,9250935.235,785604.624,578.169,TN
544,9250933.129,785611.171,577.143,TN
545,9250926.072,785603.790,577.217,TN
546,9250928.067,785597.493,578.185,TN
547,9250929.649,785591.801,579.064,TN
548,9250932.646,785584.395,580.092,TN
549,9250925.350,785577.359,579.026,TN
550,9250923.381,785583.704,578.568,TN
551,9250921.168,785590.357,578.195,TN
552,9250919.161,785596.846,577.475,TN
553,9250912.065,785589.687,577.088,TN
554,9250914.156,785583.118,577.031,TN
555,9250916.797,785577.399,577.072,TN
556,9250916.495,785576.619,576.942,TN
557,9250921.445,785573.420,577.941,TN
558,9250918.466,785570.307,576.961,TN
559,9250912.155,785580.925,576.393,TN
560,9250907.735,785584.934,576.000,TN
561,9250905.105,785582.463,575.320,TN
562,9250907.171,785575.882,574.906,TN
563,9250909.247,785569.415,574.740,TN
564,9250911.387,785563.204,574.685,TN
565,9250913.138,785557.645,574.608,TN
566,9250908.780,785553.057,573.608,TN
567,9250901.759,785545.943,572.626,TN
568,9250894.937,785538.882,572.246,TN
569,9250887.817,785531.777,572.143,TN
570,9250880.989,785524.451,573.345,TN
571,9250873.925,785517.282,574.874,TN
572,9250866.765,785509.899,575.662,TN
573,9250860.032,785502.910,574.501,TN
574,9250851.636,785494.344,574.202,TN
575,9250846.092,785488.617,574.643,TN
576,9250839.160,785481.490,574.726,TN
577,9250832.126,785474.287,574.390,TN
578,9250825.145,785467.030,574.331,TN
579,9250818.199,785459.894,574.233,TN
580,9250811.378,785452.808,574.086,TN
581,9250804.289,785445.439,573.601,TN
582,9250797.462,785438.435,573.574,TN
583,9250790.241,785431.093,573.415,rocha
584,9250783.193,785424.102,572.559,rocha
585,9250779.976,785420.198,570.408,RIACHO
586,9250775.355,785415.570,570.897,RIACHO
587,9250768.343,785408.383,573.647,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
588,9250768.346,785408.381,573.654,rocha
589,9250761.042,785400.269,576.328,TN
590,9250759.026,785399.043,580.633,rocha
591,9250753.614,785393.278,580.057,rocha
592,9250741.540,785380.913,580.063,TN
593,9250734.619,785373.674,580.483,TN
594,9250727.760,785366.600,580.835,TN
595,9250720.691,785359.456,581.528,TN
596,9250716.370,785362.082,582.057,TN
597,9250711.053,785365.428,582.691,TN
598,9250702.580,785370.708,583.986,TN
599,9250696.336,785374.539,584.767,TN
600,9250705.606,785384.377,584.442,TN
601,9250712.259,785390.970,584.111,TN
602,9250719.097,785398.064,583.492,TN
603,9250726.012,785405.242,582.526,TN
604,9250733.077,785412.344,580.782,TN
605,9250739.919,785419.514,578.472,TN
606,9250746.929,785426.702,576.077,TN
607,9250753.952,785433.874,573.886,TN
608,9250761.029,785441.036,572.226,TN
609,9250767.884,785448.128,570.755,TN
610,9250774.290,785455.061,569.446,RIACHO
611,9250781.891,785462.511,570.495,TN
612,9250790.001,785471.065,571.407,TN
613,9250795.675,785477.083,571.649,TN
614,9250802.780,785484.158,572.068,TN
615,9250809.630,785491.247,571.970,TN
616,9250816.536,785498.501,571.801,TN
617,9250823.718,785505.527,571.814,TN
618,9250830.538,785512.839,571.803,TN
619,9250837.687,785519.975,571.797,TN
620,9250844.474,785527.198,571.576,TN
621,9250851.559,785534.424,571.289,TN
622,9250858.369,785541.555,570.133,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
623,9250865.423,785548.702,569.860,RIACHO
624,9250872.322,785555.830,569.551,RIACHO
625,9250880.194,785563.889,570.979,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
626,9250898.160,785575.244,573.459,TN
627,9250900.244,785568.845,572.871,TN
628,9250902.413,785562.270,572.688,TN
629,9250904.453,785555.785,573.051,TN
630,9250897.937,785549.345,572.236,TN
631,9250895.484,785555.226,572.252,TN
632,9250893.247,785561.676,571.969,rocha
633,9250891.295,785568.129,572.393,TN
